alert_id,seconds_offset,timestamp,environment,service,severity,title,status,source,metric_name,metric_value,metric_unit,threshold,affected_users,error_rate_pct,pattern_key,is_duplicate_candidate,is_noise_candidate,correlation_id,incident_candidate_id,is_trigger
ALT-2026-06-10-0266,190,2026-06-10T10:03:10Z,GIB-UKGC,redis-token-store,P4,Health check warning: redis-token-store response time 737ms,active,Grafana,health_latency,737,ms,warning,0,0.0,GIB-UKGC:redis-token-store:health_latency,true,true,CORRGIBUKGCREDISTOKENSTO,INC-CAND-RED-GIB-005,false
ALT-2026-06-10-0267,190,2026-06-10T10:03:10Z,MGM,payments-service,P2,payments-service 5xx rate above threshold: 7.6%,active,Grafana,5xx_rate,7.6,%,major,0,0.69,MGM:payments-service:5xx_rate,false,false,CORRMGMPAYMENTSSERVICE,INC-CAND-PAY-MGM-006,false
ALT-2026-06-10-0268,190,2026-06-10T10:03:10Z,NJ-DGE,bet-service,P4,bet-service memory utilization at 83.0%,active,Grafana,memory_utilization,83.0,%,warning,0,0.0,NJ-DGE:bet-service:memory_utilization,true,true,CORRNJDGEBETSERVICE,INC-CAND-BET-NJ--007,false
ALT-2026-06-10-0269,191,2026-06-10T10:03:11Z,GIB-UKGC,wallet-service,P4,wallet-service disk usage at 73.8%,active,SyntheticCheck,disk_usage,73.8,%,warning,0,0.0,GIB-UKGC:wallet-service:disk_usage,false,true,CORRGIBUKGCWALLETSERVICE,INC-CAND-WAL-GIB-008,false
ALT-2026-06-10-0270,191,2026-06-10T10:03:11Z,GIB-UKGC,bet-service,P4,Background job queue delay on bet-service: 46.3s,active,Prometheus,background_job_delay,46.3,s,warning,0,0.0,GIB-UKGC:bet-service:background_job_delay,true,true,CORRGIBUKGCBETSERVICE,INC-CAND-BET-GIB-001,false
ALT-2026-06-10-0271,194,2026-06-10T10:03:14Z,GIB-UKGC,replication,P4,replication disk usage at 80.6%,active,SyntheticCheck,disk_usage,80.6,%,warning,0,0.0,GIB-UKGC:replication:disk_usage,false,true,CORRGIBUKGCREPLICATION,INC-CAND-REP-GIB-001,false
ALT-2026-06-10-0272,194,2026-06-10T10:03:14Z,NJ-DGE,game-service,P2,game-service sync delay exceeding SLA: 44.8s,active,Prometheus,sync_delay,44.8,s,major,4500,3.14,NJ-DGE:game-service:sync_delay,true,false,CORRNJDGEGAMESERVICE,INC-CAND-GAM-NJ--002,false
ALT-2026-06-10-0273,194,2026-06-10T10:03:14Z,GIB-UKGC,auth-service,P3,Replication lag on auth-service: 18.9s,active,Grafana,replication_lag,18.9,s,degraded,1500,0.42,GIB-UKGC:auth-service:replication_lag,true,false,CORRGIBUKGCAUTHSERVICE,INC-CAND-AUT-GIB-003,false
ALT-2026-06-10-0274,196,2026-06-10T10:03:16Z,MGM,redis-token-store,P4,redis-token-store memory utilization at 85.4%,active,Grafana,memory_utilization,85.4,%,warning,0,0.0,MGM:redis-token-store:memory_utilization,true,true,CORRMGMREDISTOKENSTORE,INC-CAND-RED-MGM-004,false
ALT-2026-06-10-0275,196,2026-06-10T10:03:16Z,MIRAGE,redis-token-store,P4,redis-token-store disk usage at 82.2%,active,SyntheticCheck,disk_usage,82.2,%,warning,0,0.0,MIRAGE:redis-token-store:disk_usage,true,true,CORRMIRAGEREDISTOKENSTOR,INC-CAND-RED-MIR-005,false
ALT-2026-06-10-0276,198,2026-06-10T10:03:18Z,NJ-DGE,game-service,P3,game-service latency p95 increased to 1.8s,active,SyntheticCheck,latency_p95,1.8,s,degraded,800,1.14,NJ-DGE:game-service:latency_p95,true,false,CORRNJDGEGAMESERVICE,INC-CAND-GAM-NJ--006,false
ALT-2026-06-10-0277,199,2026-06-10T10:03:19Z,GIB-UKGC,replication,P4,replication memory utilization at 74.1%,active,GuardDuty,memory_utilization,74.1,%,warning,0,0.0,GIB-UKGC:replication:memory_utilization,true,true,CORRGIBUKGCREPLICATION,INC-CAND-REP-GIB-007,false
ALT-2026-06-10-0278,199,2026-06-10T10:03:19Z,NJ-DGE,wallet-service,P3,wallet-service latency p95 increased to 2.0s,active,Prometheus,latency_p95,2.0,s,degraded,4500,1.53,NJ-DGE:wallet-service:latency_p95,false,false,CORRNJDGEWALLETSERVICE,INC-CAND-WAL-NJ--008,false
ALT-2026-06-10-0279,199,2026-06-10T10:03:19Z,GIB-UKGC,replication,P4,TLS handshake duration elevated for replication: 506ms,active,GuardDuty,tls_handshake,506,ms,warning,0,0.0,GIB-UKGC:replication:tls_handshake,false,true,CORRGIBUKGCREPLICATION,INC-CAND-REP-GIB-000,false
ALT-2026-06-10-0280,199,2026-06-10T10:03:19Z,MIRAGE,redis-token-store,P4,redis-token-store memory utilization at 87.0%,active,Prometheus,memory_utilization,87.0,%,warning,0,0.0,MIRAGE:redis-token-store:memory_utilization,false,true,CORRMIRAGEREDISTOKENSTOR,INC-CAND-RED-MIR-001,false
ALT-2026-06-10-0281,200,2026-06-10T10:03:20Z,MIRAGE,auth-service,P2,Failed transaction rate on auth-service: 1%,active,CloudWatch,transaction_failure,1,%,major,1500,1.43,MIRAGE:auth-service:transaction_failure,true,false,CORRMIRAGEAUTHSERVICE,INC-CAND-AUT-MIR-002,false
ALT-2026-06-10-0282,200,2026-06-10T10:03:20Z,MGM,redis-token-store,P4,redis-token-store cache hit rate changed to 78.1%,active,GuardDuty,cache_hit_rate,78.1,%,warning,0,0.0,MGM:redis-token-store:cache_hit_rate,true,true,CORRMGMREDISTOKENSTORE,INC-CAND-RED-MGM-003,false
ALT-2026-06-10-0283,202,2026-06-10T10:03:22Z,NJ-DGE,promotion-engine,P4,promotion-engine cache hit rate changed to 65.9%,active,GuardDuty,cache_hit_rate,65.9,%,warning,0,0.0,NJ-DGE:promotion-engine:cache_hit_rate,true,true,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--004,false
ALT-2026-06-10-0284,204,2026-06-10T10:03:24Z,MGM,redis-token-store,P4,redis-token-store cache hit rate changed to 70.0%,active,SyntheticCheck,cache_hit_rate,70.0,%,warning,0,0.0,MGM:redis-token-store:cache_hit_rate,false,true,CORRMGMREDISTOKENSTORE,INC-CAND-RED-MGM-005,false
ALT-2026-06-10-0285,207,2026-06-10T10:03:27Z,NJ-DGE,replication,P4,replication cache hit rate changed to 69.7%,active,Grafana,cache_hit_rate,69.7,%,warning,0,0.0,NJ-DGE:replication:cache_hit_rate,false,true,CORRNJDGEREPLICATION,INC-CAND-REP-NJ--006,false
ALT-2026-06-10-0286,207,2026-06-10T10:03:27Z,NJ-DGE,promotion-engine,P4,Health check warning: promotion-engine response time 722ms,active,GuardDuty,health_latency,722,ms,warning,0,0.0,NJ-DGE:promotion-engine:health_latency,true,true,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--007,false
ALT-2026-06-10-0287,209,2026-06-10T10:03:29Z,NJ-DGE,wallet-service,P4,TLS handshake duration elevated for wallet-service: 479ms,active,CloudWatch,tls_handshake,479,ms,warning,0,0.0,NJ-DGE:wallet-service:tls_handshake,true,true,CORRNJDGEWALLETSERVICE,INC-CAND-WAL-NJ--008,false
ALT-2026-06-10-0288,209,2026-06-10T10:03:29Z,NJ-DGE,promotion-engine,P4,promotion-engine cache hit rate changed to 78.4%,active,SyntheticCheck,cache_hit_rate,78.4,%,warning,0,0.0,NJ-DGE:promotion-engine:cache_hit_rate,true,true,CORRNJDGEPROMOTIONENGINE,INC-CAND-PRO-NJ--000,false
ALT-2026-06-10-0289,210,2026-06-10T10:03:30Z,MIRAGE,redis-token-store,P3,Failed login rate increased on redis-token-store: 6.6%,active,CloudWatch,failed_login_rate,6.6,%,degraded,800,0.86,MIRAGE:redis-token-store:failed_login_rate,false,false,CORRMIRAGEREDISTOKENSTOR,INC-CAND-RED-MIR-001,false
ALT-2026-06-10-0290,210,2026-06-10T10:03:30Z,MIRAGE,wallet-service,P3,Replication lag on wallet-service: 18.3s,active,SyntheticCheck,replication_lag,18.3,s,degraded,4500,1.48,MIRAGE:wallet-service:replication_lag,false,false,CORRMIRAGEWALLETSERVICE,INC-CAND-WAL-MIR-002,false
ALT-2026-06-10-0291,211,2026-06-10T10:03:31Z,GIB-UKGC,replication,P4,replication memory utilization at 87.8%,active,SyntheticCheck,memory_utilization,87.8,%,warning,0,0.0,GIB-UKGC:replication:memory_utilization,true,true,CORRGIBUKGCREPLICATION,INC-CAND-REP-GIB-003,false
ALT-2026-06-10-0292,211,2026-06-10T10:03:31Z,MIRAGE,bet-service,P4,Health check warning: bet-service response time 750ms,active,PITER-Monitor,health_latency,750,ms,warning,0,0.0,MIRAGE:bet-service:health_latency,true,true,CORRMIRAGEBETSERVICE,INC-CAND-BET-MIR-004,false
ALT-2026-06-10-0293,213,2026-06-10T10:03:33Z,MIRAGE,payments-service,P4,Health check warning: payments-service response time 730ms,active,Grafana,health_latency,730,ms,warning,0,0.0,MIRAGE:payments-service:health_latency,true,true,CORRMIRAGEPAYMENTSSERVIC,INC-CAND-PAY-MIR-005,false
ALT-2026-06-10-0294,213,2026-06-10T10:03:33Z,MGM,auth-service,P4,auth-service memory utilization at 82.7%,active,GuardDuty,memory_utilization,82.7,%,warning,0,0.0,MGM:auth-service:memory_utilization,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-006,false
ALT-2026-06-10-0295,213,2026-06-10T10:03:33Z,NJ-DGE,wallet-service,P2,External provider latency impacting wallet-service: 4.7s,active,Prometheus,provider_latency,4.7,s,major,4500,3.59,NJ-DGE:wallet-service:provider_latency,false,false,CORRNJDGEWALLETSERVICE,INC-CAND-WAL-NJ--007,false
ALT-2026-06-10-0296,215,2026-06-10T10:03:35Z,MIRAGE,promotion-engine,P4,Health check warning: promotion-engine response time 564ms,active,GuardDuty,health_latency,564,ms,warning,0,0.0,MIRAGE:promotion-engine:health_latency,true,true,CORRMIRAGEPROMOTIONENGIN,INC-CAND-PRO-MIR-008,false
ALT-2026-06-10-0297,215,2026-06-10T10:03:35Z,MGM,bet-service,P3,bet-service latency p95 increased to 3.2s,active,SyntheticCheck,latency_p95,3.2,s,degraded,800,2.35,MGM:bet-service:latency_p95,true,false,CORRMGMBETSERVICE,INC-CAND-BET-MGM-000,false
ALT-2026-06-10-0298,216,2026-06-10T10:03:36Z,MGM,auth-service,P4,TLS handshake duration elevated for auth-service: 418ms,active,Grafana,tls_handshake,418,ms,warning,0,0.0,MGM:auth-service:tls_handshake,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-001,false
ALT-2026-06-10-0299,219,2026-06-10T10:03:39Z,NJ-DGE,auth-service,P4,Background job queue delay on auth-service: 45.7s,active,Grafana,background_job_delay,45.7,s,warning,0,0.0,NJ-DGE:auth-service:background_job_delay,true,true,CORRNJDGEAUTHSERVICE,INC-CAND-AUT-NJ--002,false
ALT-2026-06-10-0300,219,2026-06-10T10:03:39Z,MIRAGE,payments-service,P4,TLS handshake duration elevated for payments-service: 419ms,active,Grafana,tls_handshake,419,ms,warning,0,0.0,MIRAGE:payments-service:tls_handshake,true,true,CORRMIRAGEPAYMENTSSERVIC,INC-CAND-PAY-MIR-003,false
ALT-2026-06-10-0301,221,2026-06-10T10:03:41Z,GIB-UKGC,game-service,P4,TLS handshake duration elevated for game-service: 252ms,active,Prometheus,tls_handshake,252,ms,warning,0,0.0,GIB-UKGC:game-service:tls_handshake,true,true,CORRGIBUKGCGAMESERVICE,INC-CAND-GAM-GIB-004,false
ALT-2026-06-10-0302,221,2026-06-10T10:03:41Z,GIB-UKGC,promotion-engine,P4,Health check warning: promotion-engine response time 780ms,active,Prometheus,health_latency,780,ms,warning,0,0.0,GIB-UKGC:promotion-engine:health_latency,false,true,CORRGIBUKGCPROMOTIONENGI,INC-CAND-PRO-GIB-005,false
ALT-2026-06-10-0303,221,2026-06-10T10:03:41Z,MIRAGE,redis-token-store,P4,TLS handshake duration elevated for redis-token-store: 258ms,active,GuardDuty,tls_handshake,258,ms,warning,0,0.0,MIRAGE:redis-token-store:tls_handshake,true,true,CORRMIRAGEREDISTOKENSTOR,INC-CAND-RED-MIR-006,false
ALT-2026-06-10-0304,221,2026-06-10T10:03:41Z,MGM,auth-service,P4,TLS handshake duration elevated for auth-service: 502ms,active,PITER-Monitor,tls_handshake,502,ms,warning,0,0.0,MGM:auth-service:tls_handshake,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-007,false
ALT-2026-06-10-0305,221,2026-06-10T10:03:41Z,MGM,payments-service,P4,payments-service memory utilization at 77.3%,active,SyntheticCheck,memory_utilization,77.3,%,warning,0,0.0,MGM:payments-service:memory_utilization,true,true,CORRMGMPAYMENTSSERVICE,INC-CAND-PAY-MGM-008,false
ALT-2026-06-10-0306,221,2026-06-10T10:03:41Z,MIRAGE,auth-service,P4,auth-service cache hit rate changed to 67.3%,active,SyntheticCheck,cache_hit_rate,67.3,%,warning,0,0.0,MIRAGE:auth-service:cache_hit_rate,true,true,CORRMIRAGEAUTHSERVICE,INC-CAND-AUT-MIR-000,false
ALT-2026-06-10-0307,221,2026-06-10T10:03:41Z,NJ-DGE,auth-service,P2,auth-service circuit breaker tripped briefly,active,GuardDuty,circuit_breaker,1,event,major,1500,0.89,NJ-DGE:auth-service:circuit_breaker,false,false,CORRNJDGEAUTHSERVICE,INC-CAND-AUT-NJ--001,false
ALT-2026-06-10-0308,221,2026-06-10T10:03:41Z,GIB-UKGC,replication,P4,replication cache hit rate changed to 66.5%,active,Grafana,cache_hit_rate,66.5,%,warning,0,0.0,GIB-UKGC:replication:cache_hit_rate,false,true,CORRGIBUKGCREPLICATION,INC-CAND-REP-GIB-002,false
ALT-2026-06-10-0309,223,2026-06-10T10:03:43Z,MIRAGE,promotion-engine,P4,Background job queue delay on promotion-engine: 45.3s,active,SyntheticCheck,background_job_delay,45.3,s,warning,0,0.0,MIRAGE:promotion-engine:background_job_delay,false,true,CORRMIRAGEPROMOTIONENGIN,INC-CAND-PRO-MIR-003,false
ALT-2026-06-10-0310,224,2026-06-10T10:03:44Z,GIB-UKGC,wallet-service,P4,wallet-service disk usage at 75.3%,active,GuardDuty,disk_usage,75.3,%,warning,0,0.0,GIB-UKGC:wallet-service:disk_usage,true,true,CORRGIBUKGCWALLETSERVICE,INC-CAND-WAL-GIB-004,false
ALT-2026-06-10-0311,225,2026-06-10T10:03:45Z,MIRAGE,promotion-engine,P4,TLS handshake duration elevated for promotion-engine: 461ms,active,PITER-Monitor,tls_handshake,461,ms,warning,0,0.0,MIRAGE:promotion-engine:tls_handshake,true,true,CORRMIRAGEPROMOTIONENGIN,INC-CAND-PRO-MIR-005,false
ALT-2026-06-10-0312,225,2026-06-10T10:03:45Z,GIB-UKGC,replication,P4,Background job queue delay on replication: 45.2s,active,CloudWatch,background_job_delay,45.2,s,warning,0,0.0,GIB-UKGC:replication:background_job_delay,false,true,CORRGIBUKGCREPLICATION,INC-CAND-REP-GIB-006,false
ALT-2026-06-10-0313,227,2026-06-10T10:03:47Z,MGM,payments-service,P4,payments-service memory utilization at 82.1%,active,GuardDuty,memory_utilization,82.1,%,warning,0,0.0,MGM:payments-service:memory_utilization,false,true,CORRMGMPAYMENTSSERVICE,INC-CAND-PAY-MGM-007,false
ALT-2026-06-10-0314,229,2026-06-10T10:03:49Z,NJ-DGE,wallet-service,P4,wallet-service disk usage at 84.6%,active,Prometheus,disk_usage,84.6,%,warning,0,0.0,NJ-DGE:wallet-service:disk_usage,true,true,CORRNJDGEWALLETSERVICE,INC-CAND-WAL-NJ--008,false
ALT-2026-06-10-0315,229,2026-06-10T10:03:49Z,NJ-DGE,redis-token-store,P3,Replication lag on redis-token-store: 17.5s,active,PITER-Monitor,replication_lag,17.5,s,degraded,800,2.09,NJ-DGE:redis-token-store:replication_lag,false,false,CORRNJDGEREDISTOKENSTORE,INC-CAND-RED-NJ--000,false
ALT-2026-06-10-0316,231,2026-06-10T10:03:51Z,MGM,auth-service,P4,Background job queue delay on auth-service: 44.9s,active,Prometheus,background_job_delay,44.9,s,warning,0,0.0,MGM:auth-service:background_job_delay,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-001,false
ALT-2026-06-10-0317,231,2026-06-10T10:03:51Z,NJ-DGE,wallet-service,P3,Connection pool pressure on wallet-service: 96.5%,active,CloudWatch,connection_pool,96.5,%,degraded,1500,2.21,NJ-DGE:wallet-service:connection_pool,false,false,CORRNJDGEWALLETSERVICE,INC-CAND-WAL-NJ--002,false
ALT-2026-06-10-0318,234,2026-06-10T10:03:54Z,MGM,auth-service,P4,auth-service disk usage at 83.7%,active,SyntheticCheck,disk_usage,83.7,%,warning,0,0.0,MGM:auth-service:disk_usage,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-003,false
ALT-2026-06-10-0319,234,2026-06-10T10:03:54Z,MIRAGE,game-service,P4,game-service cache hit rate changed to 72.1%,active,SyntheticCheck,cache_hit_rate,72.1,%,warning,0,0.0,MIRAGE:game-service:cache_hit_rate,true,true,CORRMIRAGEGAMESERVICE,INC-CAND-GAM-MIR-004,false
ALT-2026-06-10-0320,236,2026-06-10T10:03:56Z,MGM,redis-token-store,P3,Queue depth elevated on redis-token-store: 1831,active,PITER-Monitor,queue_depth,1831,messages,degraded,4500,1.02,MGM:redis-token-store:queue_depth,false,false,CORRMGMREDISTOKENSTORE,INC-CAND-RED-MGM-005,false
ALT-2026-06-10-0321,237,2026-06-10T10:03:57Z,MIRAGE,wallet-service,P3,Queue depth elevated on wallet-service: 2641,active,Grafana,queue_depth,2641,messages,degraded,0,2.05,MIRAGE:wallet-service:queue_depth,true,false,CORRMIRAGEWALLETSERVICE,INC-CAND-WAL-MIR-006,false
ALT-2026-06-10-0322,237,2026-06-10T10:03:57Z,MIRAGE,payments-service,P4,Health check warning: payments-service response time 695ms,active,GuardDuty,health_latency,695,ms,warning,0,0.0,MIRAGE:payments-service:health_latency,true,true,CORRMIRAGEPAYMENTSSERVIC,INC-CAND-PAY-MIR-007,false
ALT-2026-06-10-0323,237,2026-06-10T10:03:57Z,MGM,promotion-engine,P4,Background job queue delay on promotion-engine: 46.0s,active,PITER-Monitor,background_job_delay,46.0,s,warning,0,0.0,MGM:promotion-engine:background_job_delay,true,true,CORRMGMPROMOTIONENGINE,INC-CAND-PRO-MGM-008,false
ALT-2026-06-10-0324,239,2026-06-10T10:03:59Z,GIB-UKGC,promotion-engine,P3,promotion-engine latency p95 increased to 3.7s,active,PITER-Monitor,latency_p95,3.7,s,degraded,800,1.27,GIB-UKGC:promotion-engine:latency_p95,false,false,CORRGIBUKGCPROMOTIONENGI,INC-CAND-PRO-GIB-000,false
ALT-2026-06-10-0325,239,2026-06-10T10:03:59Z,MGM,auth-service,P4,auth-service disk usage at 85.7%,active,GuardDuty,disk_usage,85.7,%,warning,0,0.0,MGM:auth-service:disk_usage,true,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-001,false
ALT-2026-06-10-0326,239,2026-06-10T10:03:59Z,MGM,wallet-service,P4,Background job queue delay on wallet-service: 46.3s,active,CloudWatch,background_job_delay,46.3,s,warning,0,0.0,MGM:wallet-service:background_job_delay,true,true,CORRMGMWALLETSERVICE,INC-CAND-WAL-MGM-002,false
ALT-2026-06-10-0327,240,2026-06-10T10:04:00Z,MIRAGE,payments-service,P4,Background job queue delay on payments-service: 44.4s,active,PITER-Monitor,background_job_delay,44.4,s,warning,0,0.0,MIRAGE:payments-service:background_job_delay,true,true,CORRMIRAGEPAYMENTSSERVIC,INC-CAND-PAY-MIR-003,false
ALT-2026-06-10-0328,240,2026-06-10T10:04:00Z,NJ-DGE,auth-service,P4,TLS handshake duration elevated for auth-service: 427ms,active,PITER-Monitor,tls_handshake,427,ms,warning,0,0.0,NJ-DGE:auth-service:tls_handshake,true,true,CORRNJDGEAUTHSERVICE,INC-CAND-AUT-NJ--004,false
ALT-2026-06-10-0329,241,2026-06-10T10:04:01Z,MIRAGE,wallet-service,P4,Background job queue delay on wallet-service: 44.5s,active,PITER-Monitor,background_job_delay,44.5,s,warning,0,0.0,MIRAGE:wallet-service:background_job_delay,true,true,CORRMIRAGEWALLETSERVICE,INC-CAND-WAL-MIR-005,false
ALT-2026-06-10-0330,241,2026-06-10T10:04:01Z,GIB-UKGC,wallet-service,P4,Health check warning: wallet-service response time 718ms,active,GuardDuty,health_latency,718,ms,warning,0,0.0,GIB-UKGC:wallet-service:health_latency,true,true,CORRGIBUKGCWALLETSERVICE,INC-CAND-WAL-GIB-006,false
ALT-2026-06-10-0331,244,2026-06-10T10:04:04Z,NJ-DGE,auth-service,P3,auth-service latency p95 increased to 2.8s,active,CloudWatch,latency_p95,2.8,s,degraded,0,1.64,NJ-DGE:auth-service:latency_p95,false,false,CORRNJDGEAUTHSERVICE,INC-CAND-AUT-NJ--007,false
ALT-2026-06-10-0332,244,2026-06-10T10:04:04Z,MIRAGE,auth-service,P3,Replication lag on auth-service: 18.8s,active,PITER-Monitor,replication_lag,18.8,s,degraded,800,0.49,MIRAGE:auth-service:replication_lag,true,false,CORRMIRAGEAUTHSERVICE,INC-CAND-AUT-MIR-008,false
ALT-2026-06-10-0333,245,2026-06-10T10:04:05Z,MGM,redis-token-store,P4,redis-token-store cache hit rate changed to 69.7%,active,CloudWatch,cache_hit_rate,69.7,%,warning,0,0.0,MGM:redis-token-store:cache_hit_rate,true,true,CORRMGMREDISTOKENSTORE,INC-CAND-RED-MGM-000,false
ALT-2026-06-10-0334,247,2026-06-10T10:04:07Z,MGM,payments-service,P4,Background job queue delay on payments-service: 44.3s,active,SyntheticCheck,background_job_delay,44.3,s,warning,0,0.0,MGM:payments-service:background_job_delay,false,true,CORRMGMPAYMENTSSERVICE,INC-CAND-PAY-MGM-001,false
ALT-2026-06-10-0335,247,2026-06-10T10:04:07Z,MIRAGE,payments-service,P4,Health check warning: payments-service response time 860ms,active,PITER-Monitor,health_latency,860,ms,warning,0,0.0,MIRAGE:payments-service:health_latency,true,true,CORRMIRAGEPAYMENTSSERVIC,INC-CAND-PAY-MIR-002,false
ALT-2026-06-10-0336,248,2026-06-10T10:04:08Z,MIRAGE,payments-service,P3,Connection pool pressure on payments-service: 82.0%,active,PITER-Monitor,connection_pool,82.0,%,degraded,4500,1.7,MIRAGE:payments-service:connection_pool,false,false,CORRMIRAGEPAYMENTSSERVIC,INC-CAND-PAY-MIR-003,false
ALT-2026-06-10-0337,249,2026-06-10T10:04:09Z,MGM,replication,P2,Failed transaction rate on replication: 3.1%,active,Prometheus,transaction_failure,3.1,%,major,0,2.07,MGM:replication:transaction_failure,false,false,CORRMGMREPLICATION,INC-CAND-REP-MGM-004,false
ALT-2026-06-10-0338,251,2026-06-10T10:04:11Z,GIB-UKGC,wallet-service,P3,Replication lag on wallet-service: 17.4s,active,PITER-Monitor,replication_lag,17.4,s,degraded,1500,0.77,GIB-UKGC:wallet-service:replication_lag,false,false,CORRGIBUKGCWALLETSERVICE,INC-CAND-WAL-GIB-005,false
ALT-2026-06-10-0339,253,2026-06-10T10:04:13Z,MIRAGE,game-service,P4,game-service cache hit rate changed to 76.6%,active,PITER-Monitor,cache_hit_rate,76.6,%,warning,0,0.0,MIRAGE:game-service:cache_hit_rate,true,true,CORRMIRAGEGAMESERVICE,INC-CAND-GAM-MIR-006,false
ALT-2026-06-10-0340,253,2026-06-10T10:04:13Z,MGM,auth-service,P4,auth-service memory utilization at 79.6%,active,Prometheus,memory_utilization,79.6,%,warning,0,0.0,MGM:auth-service:memory_utilization,false,true,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-007,false
ALT-2026-06-10-0341,253,2026-06-10T10:04:13Z,MGM,auth-service,P2,auth-service circuit breaker tripped briefly,active,SyntheticCheck,circuit_breaker,1,event,major,50000,2.96,MGM:auth-service:circuit_breaker,false,false,CORRMGMAUTHSERVICE,INC-CAND-AUT-MGM-008,false
ALT-2026-06-10-0342,254,2026-06-10T10:04:14Z,NJ-DGE,redis-token-store,P4,redis-token-store memory utilization at 78.4%,active,Grafana,memory_utilization,78.4,%,warning,0,0.0,NJ-DGE:redis-token-store:memory_utilization,true,true,CORRNJDGEREDISTOKENSTORE,INC-CAND-RED-NJ--000,false
ALT-2026-06-10-0343,255,2026-06-10T10:04:15Z,MGM,bet-service,P4,Background job queue delay on bet-service: 45.9s,active,SyntheticCheck,background_job_delay,45.9,s,warning,0,0.0,MGM:bet-service:background_job_delay,true,true,CORRMGMBETSERVICE,INC-CAND-BET-MGM-001,false
ALT-2026-06-10-0344,255,2026-06-10T10:04:15Z,GIB-UKGC,auth-service,P4,auth-service disk usage at 78.9%,active,GuardDuty,disk_usage,78.9,%,warning,0,0.0,GIB-UKGC:auth-service:disk_usage,true,true,CORRGIBUKGCAUTHSERVICE,INC-CAND-AUT-GIB-002,false
ALT-2026-06-10-0345,257,2026-06-10T10:04:17Z,NJ-DGE,game-service,P3,Queue depth elevated on game-service: 1159,active,PITER-Monitor,queue_depth,1159,messages,degraded,1500,1.91,NJ-DGE:game-service:queue_depth,false,false,CORRNJDGEGAMESERVICE,INC-CAND-GAM-NJ--003,false
ALT-2026-06-10-0346,260,2026-06-10T10:04:20Z,MGM,redis-token-store,P4,TLS handshake duration elevated for redis-token-store: 232ms,active,GuardDuty,tls_handshake,232,ms,warning,0,0.0,MGM:redis-token-store:tls_handshake,true,true,CORRMGMREDISTOKENSTORE,INC-CAND-RED-MGM-004,false
ALT-2026-06-10-0347,261,2026-06-10T10:04:21Z,MIRAGE,wallet-service,P4,wallet-service cache hit rate changed to 73.2%,active,PITER-Monitor,cache_hit_rate,73.2,%,warning,0,0.0,MIRAGE:wallet-service:cache_hit_rate,true,true,CORRMIRAGEWALLETSERVICE,INC-CAND-WAL-MIR-005,false
ALT-2026-06-10-0348,262,2026-06-10T10:04:22Z,NJ-DGE,replication,P4,Health check warning: replication response time 582ms,active,Prometheus,health_latency,582,ms,warning,0,0.0,NJ-DGE:replication:health_latency,true,true,CORRNJDGEREPLICATION,INC-CAND-REP-NJ--006,false
ALT-2026-06-10-0349,263,2026-06-10T10:04:23Z,GIB-UKGC,bet-service,P4,bet-service memory utilization at 78.4%,active,Grafana,memory_utilization,78.4,%,warning,0,0.0,GIB-UKGC:bet-service:memory_utilization,true,true,CORRGIBUKGCBETSERVICE,INC-CAND-BET-GIB-001,false
ALT-2026-06-10-0350,263,2026-06-10T10:04:23Z,GIB-UKGC,auth-service,P2,auth-service sync delay exceeding SLA: 46.0s,active,CloudWatch,sync_delay,46.0,s,major,4500,1.24,GIB-UKGC:auth-service:sync_delay,false,false,CORRGIBUKGCAUTHSERVICE,INC-CAND-AUT-GIB-008,false
ALT-2026-06-10-0351,264,2026-06-10T10:04:24Z,GIB-UKGC,game-service,P3,Replication lag on game-service: 18.1s,active,PITER-Monitor,replication_lag,18.1,s,degraded,28000,1.78,GIB-UKGC:game-service:replication_lag,true,false,CORRGIBUKGCGAMESERVICE,INC-CAND-GAM-GIB-000,false
ALT-2026-06-10-0352,264,2026-06-10T10:04:24Z,MIRAGE,bet-service,P3,bet-service latency p95 increased to 3.6s,active,GuardDuty,latency_p95,3.6,s,degraded,1500,2.0,MIRAGE:bet-service:latency_p95,true,false,CORRMIRAGEBETSERVICE,INC-CAND-BET-MIR-001,false
ALT-2026-06-10-0353,264,2026-06-10T10:04:24Z,MGM,bet-service,P4,bet-service disk usage at 75.2%,active,GuardDuty,disk_usage,75.2,%,warning,0,0.0,MGM:bet-service:disk_usage,true,true,CORRMGMBETSERVICE,INC-CAND-BET-MGM-002,false
ALT-2026-06-10-0354,265,2026-06-10T10:04:25Z,MIRAGE,replication,P4,replication disk usage at 83.2%,active,Prometheus,disk_usage,83.2,%,warning,0,0.0,MIRAGE:replication:disk_usage,true,true,CORRMIRAGEREPLICATION,INC-CAND-REP-MIR-003,false
